p2Zmb,8/p5kp/1p4p1/8/2P1bn2/B7/P2r2PP/R3N2K w - - 4 28,a3c1 e4g2 e1g2 d2d1 g2e1 d1e1,2074,79,94,7973,endgame long mate mateIn3 sacrifice,https://lichess.org/yYmN99sz#55,
p2rCx,5N1R/4k1p1/3p1q2/1p1Q2p1/1P1pP1p1/3Pb2P/6P1/7K w - - 8 42,f8e6 f6f1 h1h2 e3f4 e6f4 g4g3 h2g3 f1f4,2442,77,93,5192,attraction endgame intermezzo master mate mateIn4 sacrifice veryLong,https://lichess.org/qawvQaMQ#83,
p3IHN,7k/2p5/Pp2P2p/3Pr1p1/1PP5/5q2/2Q3RP/7K w - - 5 51,h2h3 f3h3 h1g1 e5e1 g1f2 h3e3,2019,74,95,526,endgame exposedKing long mate mateIn3,https://lichess.org/91ygdaaF#101,
p3Jnw,7k/7p/3p1br1/p6q/PpPQ4/1P3bP1/5P1P/3R1RK1 w - - 2 31,d4d6 h5h2 g1h2 g6h6 h2g1 h6h1,2066,76,87,231,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/HT6BoGl5#61,
p45Hl,3r2k1/p4b2/2Bb4/3N1pp1/2P1nN2/1P1RPKP1/P7/8 w - - 0 35,f4g2 f7h5 g3g4 h5g4,2021,79,84,101,mate mateIn2 middlegame short,https://lichess.org/cFFbZW8j#69,
p47Om,3r2k1/1p2bppp/p7/4p2P/4K1P1/1Pn1BP2/8/R4B1R w - - 4 23,e4e5 d8d5 e5f4 e7d6,2237,85,83,152,mate mateIn2 middlegame short,https://lichess.org/3zZ0y4eo#45,
p4kOe,r6r/1k3B2/bp2N1P1/p3B3/Pb2P3/1K3Q2/3q2P1/R4R2 w - - 3 31,e5h8 a6c4 b3c4 a8c8 e6c7 c8c7 c4b3 d2c2,2234,78,90,854,attraction fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Yzs5msNf#61,
p5NWp,4rr1k/1p4pp/p5n1/Bp6/3q4/1Q6/PPR1RPPP/6K1 w - - 4 27,c2d2 d4f2 e2f2 e8e1 f2f1 e1f1,2077,74,94,7216,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/Ie8RfyH3#53,
p5RzK,8/2R4p/p3q1p1/5p2/1Q5P/1P2P1Pk/r4P2/6K1 w - - 3 31,c7c1 e6c6 c1c6 a2a1 c6c1 a1c1 b4e1 c1e1,2209,86,89,104,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/i6c9b98g#61,
p61fV,r3k1r1/pbpp1p1p/1p2p3/4bP1q/8/2NB4/PPPB2PP/R2Q3K w q - 0 16,d1h5 b7g2 h1g1 e5d4 d2e3 d4e3,2096,77,95,7004,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/RsZgkHh1#31,Modern_Defense Modern_Defense_Other_variations
p6DZX,r1b2r2/7k/p2R1n2/2pPP1Q1/P1P3p1/2Nq4/6pP/R2B2K1 w - - 3 30,d6f6 d3f1 f6f1 g2f1q,2165,76,94,8006,advancedPawn kingsideAttack mate mateIn2 middlegame promotion short,https://lichess.org/CnbZWjVf#59,
p6I4U,4r1k1/4q1p1/p1p5/2R4p/1P1Q1n1P/P4PP1/2R3K1/4r3 w - - 0 42,d4f4 e7e2 c2e2 e8e2 g2h3 e1h1,2005,75,94,5872,endgame long master mate mateIn3 sacrifice,https://lichess.org/VAmpQ0vU#83,
p6b28,5rk1/5rp1/7p/PQ6/6n1/5RP1/1P3RKP/3q4 w - - 0 32,f3f7 g4e3 g2h3 d1g4,2059,78,90,806,endgame mate mateIn2 short,https://lichess.org/cdOBpe81#63,
p7VO2,r6q/ppp1n1Qp/2kp4/8/P3n3/1P6/6PP/RN3RK1 w - - 0 19,g7e7 h8d4 g1h1 e4f2 f1f2 d4d1 e7e1 d1e1 f2f1 e1f1,2038,76,89,239,fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/q0wSOwIK#37,
p8jBm,8/1p1r4/1R1P1p2/3RPP1k/8/4K1r1/8/8 w - - 3 51,e3f4 d7g7 e5f6 g7g4 f4e5 g3e3,2166,77,95,124,endgame long mate mateIn3 quietMove rookEndgame,https://lichess.org/DDertRxw#101,
p9jOS,6k1/ppp4p/7r/4p1pr/4N2P/1P1P1pP1/1PP1nP1K/R4R2 w - - 0 27,h2h3 h5h4 g3h4 h6h4,2114,76,95,6206,endgame mate mateIn2 sacrifice short,https://lichess.org/3gDyb3Nm#53,
pA0QM,1r3r1k/3p2p1/7p/2p5/2QpBq2/3P4/2P2PPP/1R3RK1 w - - 1 29,c4c5 f4f2 f1f2 b8b1 f2f1 b1f1,2164,77,95,1468,deflection long mate mateIn3 middlegame sacrifice,https://lichess.org/j0wjC3La#57,
pARXA,1k1r3r/ppp2ppp/8/1Q2p3/2P1Pn2/1N3q2/PPP2P1P/2KR3R w - - 2 18,b3c5 f3d1 h1d1 f4e2 c1b1 d8d1,2164,83,90,1751,backRankMate deflection long mate mateIn3 middlegame sacrifice,https://lichess.org/kUUkBnXM#35,Bishops_Opening Bishops_Opening_Boi_Variation
pAtmT,2k2r2/pp2R1pQ/8/3p4/3q3P/8/PP4P1/7K w - - 2 31,h7g7 f8f1 h1h2 d4h4,2016,75,94,407,endgame mate mateIn2 short,https://lichess.org/wjwvNuIs#61,
pAxEP,8/7R/6kP/4pp2/8/5N2/5nPK/3r4 w - - 2 41,h7h8 d1h1 h2g3 f2e4,2092,77,94,6582,endgame mate mateIn2 short,https://lichess.org/rZdKS6U6#81,
pB4aO,1r4k1/5pb1/3p2p1/3Pn1P1/4Q3/Pp6/1P1qB2R/1KR5 w - - 2 35,h2g2 d2b2 b1b2 e5c4 b2b1 c4a3,2207,75,92,6711,attraction deflection doubleCheck long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/SgKr9EeA#69,
pBHGp,8/1q4k1/5np1/7p/6P1/1BQ1B1KP/P4P2/7r w - - 0 38,e3d4 h1h3 g3h3 b7h1 h3g3 h5h4 g3f4 h1e4 f4g5 e4g4,2467,76,91,1793,attraction endgame mate mateIn5 sacrifice veryLong,https://lichess.org/XZAYIUMP#75,
pBNEN,rn2k2r/ppp1qppp/4b3/8/1bPP4/1P1Q2n1/PB2KPPP/RN3BNR w kq - 5 10,d3g3 e6g4 e2d3 g4f5,2036,77,75,208,doubleCheck mate mateIn2 opening short,https://lichess.org/S7ZCblwz#19,Scandinavian_Defense Scandinavian_Defense_Icelandic-Palme_Gambit
pBgDG,6k1/1p4p1/3P1p1p/4qP2/1P3nP1/r4BKP/3R4/3Q4 w - - 1 37,d6d7 f4e2 g3f2 e5e3 f2e1 e3g1 e1e2 a3e3,2626,81,91,2032,doubleCheck endgame master mate mateIn4 pin sacrifice veryLong,https://lichess.org/4XLgrFSn#73,
pBqGA,8/6N1/1p1P2R1/4B3/p1n2P2/P1P2k2/1PK5/7r w - - 0 39,d6d7 c4e3 c2d3 h1d1,2012,78,90,931,endgame mate mateIn2 short,https://lichess.org/MrajKssd#77,
pBr2y,2Q5/4k2p/3Np2p/1pR1K2q/4P3/6r1/PPN2R2/8 w - - 1 40,e5d4 h5d1 f2d2 d1d2 d4e5 d2d6,2208,82,84,572,long mate mateIn3 middlegame,https://lichess.org/RZWdpSeE#79,
pC2Jf,4r2k/pR4pp/5r2/q7/2nQ4/3R1N2/P5PP/5K2 w - - 8 30,f1g1 a5e1 f3e1 e8e1,2072,73,93,7319,master mate mateIn2 middlegame sacrifice short,https://lichess.org/58qcuL0P#59,
pCk1Z,2kr1b1r/B1p3p1/3p4/1p5p/3NpPb1/3P3q/PPP4N/R2Q1RK1 w - - 2 20,h2g4 h3g3 g1h1 h5g4,2288,80,90,623,discoveredAttack intermezzo kingsideAttack mate mateIn2 middlegame short,https://lichess.org/LiMgNs33#39,
pD0oY,6k1/1p6/p1b1NP1p/4Q1p1/2p3PK/2Pq3P/PP6/8 w - - 0 41,h4h5 c6e8 f6f7 e8f7 h5h6 d3g6,2218,77,95,2118,endgame long mate mateIn3,https://lichess.org/VVw43lq6#81,
pD7uS,7k/ppp5/3pQ3/3P2K1/2B1P3/8/P1P2bq1/8 w - - 1 31,g5f6 f2h4 f6f7 g2g8,2095,76,88,193,endgame mate mateIn2 short,https://lichess.org/8fqrFqHB#61,
pDCGz,2k1r3/p1b3p1/2p5/2Qq1p2/2n5/3NBKP1/PPP2P1r/R4R2 w - - 10 31,c5d5 e8e3 f2e3 c4d2,2157,79,85,156,mate mateIn2 middlegame sacrifice short,https://lichess.org/Wnm2E564#61,
pDKJE,r2k4/1p1n2q1/p7/3Q1P1p/3b1B1P/6K1/1P4P1/R6R w - - 1 30,g3h3 g7g4 h3h2 g4h4,2202,79,93,5970,deflection mate mateIn2 middlegame short,https://lichess.org/z3mgfgcP#59,
pDKgS,8/p2k4/3NpPp1/3pP3/2pP1P2/1b2K3/1Q2B3/2B1q3 w - - 2 47,c1d2 e1g3 e2f3 g3g1 e3e2 b3d1,2068,76,95,6729,endgame long mate mateIn3,https://lichess.org/bFDTnaDW#93,
pDiYW,r1bB1rk1/1p4pp/p1n5/2bpp2P/4n3/P1P1p3/1P2BPP1/RN1QK1NR w KQ - 0 13,d8h4 e3f2 h4f2 c5f2 e1f1 e4g3,2110,104,74,47,advancedPawn attackingF2F7 fork long mate mateIn3 opening,https://lichess.org/0YxgSQz0#25,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
pEpjL,1R1r3k/Q4Ppp/8/8/5P2/4BK1q/P7/8 w - - 4 39,f3e4 h3h1 e4f5 h1h5 f5e6 h5d5 e6e7 d5d6,2782,115,90,829,endgame mate mateIn4 veryLong,https://lichess.org/LVU7WkHd#77,
pF3B9,5q1k/8/p2b2Qp/1pp1p1pP/4P3/1P4P1/P1P2r2/3R2K1 w - - 0 33,d1d6 f2f1 g1h2 f8f2 h2h3 g5g4 h3h4 f2h2 h4g4 h2e2 g4h3 f1h1,2416,81,92,5220,endgame exposedKing mate mateIn5 veryLong,https://lichess.org/1hJqGYxs#65,
pFJYZ,8/P7/6p1/7p/8/2k1KP1P/8/3q4 w - - 0 49,a7a8q d1d2 e3e4 d2d4,2182,75,93,5253,endgame mate mateIn2 queenEndgame short,https://lichess.org/DBC02vWl#97,
pFQ7p,7k/ppQ3pp/4P3/3P4/1q6/1BR1Kr2/PP5P/6r1 w - - 7 34,e3f3 b4g4 f3f2 g1g2 f2e3 g2e2 e3d3 g4e4,2110,75,95,4016,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/mK5eCqqx#67,
pFxrj,5k1r/p1p2p2/2p4q/2bPp3/P7/1B4Q1/1PP1n1PP/R4R1K w - - 0 30,g3e5 h6h2 e5h2 e2g3,2114,74,95,7440,kingsideAttack mate mateIn2 middlegame pin sacrifice short,https://lichess.org/OnTWhr42#59,
pG9zY,4k3/4r3/1b6/1P4p1/R3p2p/2P4P/3p2P1/4RK2 w - - 0 48,e1d1 e7f7 f1e2 f7f2,2296,76,94,1905,endgame mate mateIn2 short,https://lichess.org/XcutnRSr#95,
pGJJ0,r1b3k1/1ppp2pp/p2Pqr2/8/2PQ1pK1/2N2N2/PP2B1PP/R3R3 w - - 5 21,g4h4 f6h6 h4g5 h6g6 g5f4 g6g4,2102,117,51,26,long mate mateIn3 middlegame,https://lichess.org/Zj9Ltu9g#41,
pGccl,3Q4/3P2k1/1p4qp/p1p3pK/P1P2p2/5P2/1P5P/8 w - - 3 40,h5g4 g6e6 g4h5 e6h3,2025,76,93,9006,endgame mate mateIn2 queenEndgame short,https://lichess.org/17XhTVhu#79,
pGsEG,1k1r4/2pr1p2/1p2p3/p6p/4B2q/2Q1R3/P4PP1/2R1K3 w - - 4 30,c3c6 d7d1 c1d1 h4h1 e1e2 h1d1,2234,76,95,776,long mate mateIn3 middlegame sacrifice,https://lichess.org/THDY5RhU#59,
pIExE,1k2r2r/ppp3p1/1b6/8/2B1Npp1/2PP4/PP2n1PN/4RR1K w - - 0 21,e1e2 h8h2 h1h2 e8h8,2128,78,91,1019,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/a3RYf9u5#41,
pIG2E,8/1b2r2k/6p1/1Q2B2p/1P3Pp1/3R2K1/7P/1q6 w - - 3 41,d3d8 b1e1,2008,79,93,7772,endgame mate mateIn1 oneMove,https://lichess.org/Es1pv7ZH#81,
pIGM1,1r4rk/1p3p2/3qR2b/3p1P1p/3Pn1p1/pPBB3P/P5P1/3Q2RK w - - 6 32,e6d6 e4f2 h1h2 g4g3,2038,76,94,3126,fork mate mateIn2 middlegame short,https://lichess.org/ohlVvhtk#63,
pIUt3,8/1p2r1Q1/2kp1N2/8/1KP2P2/8/1P2q1PP/r1B4R w - - 9 30,g7g3 a1a4 b4a4 b7b5 c4b5 e2b5 a4a3 e7a7,2546,98,89,323,attraction mate mateIn4 middlegame sacrifice veryLong xRayAttack,https://lichess.org/AdBnWpTi#59,
pIfrI,7k/p4Q2/4p2p/4bp2/1p3PPR/6K1/PP1r2r1/8 w - - 1 34,g3f3 g2f2 f3g3 e5f4 g3h3 d2d3,2145,83,86,231,endgame long mate mateIn3,https://lichess.org/2dSv4sEJ#67,
pIic4,1k1r2r1/pp1n1p1p/4pp2/3q4/2BP4/4Qb2/P4PPP/2R2RK1 w - - 0 21,c4d5 g8g2 g1h1 g2g1 h1g1 d8g8 e3g5 g8g5,2092,73,94,9054,attraction doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/VkAaI4wz#41,
pJ8Q7,3R4/3P4/8/6p1/7p/5P2/5krK/8 w - - 0 54,h2h3 f2g1 f3f4 g2g3,2404,75,93,4295,endgame mate mateIn2 rookEndgame short,https://lichess.org/FYxxluFr#107,
pJC8f,4R3/8/8/P7/4pkP1/r6P/8/7K w - - 1 44,g4g5 f4g3 e8e4 a3a1 e4e1 a1e1,2043,78,86,1219,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/sIFxdUBe#87,
pJNp9,r1b1k2r/ppp2pp1/3p4/6q1/2BQP3/6p1/PP3PP1/RN2R1K1 w kq - 0 17,d4d5 h8h1 g1h1 g5h4 h1g1 g3f2 g1f1 f2e1q,2210,78,90,1948,advancedPawn attraction fork mate mateIn4 middlegame promotion sacrifice veryLong,https://lichess.org/BvWHwf2R#33,Italian_Game Italian_Game_Giuoco_Piano
pJWWe,3r1rk1/pp3ppp/6q1/4Q3/4P3/7b/PP3PPP/R1B1RBK1 w - - 1 18,e1e3 g6g2 f1g2 d8d1 e3e1 d1e1 g2f1 e1f1,2089,75,96,4404,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/bhuiCM75#35,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
pJaSt,2kr1r2/2p2p2/1p3Kn1/p5Q1/2B1PBN1/P2P3q/1P5P/5R1R w - - 27 37,c4f7 f8f7 f6f7 h3h7 f7e6 h7d7 e6f6 d8f8 f6g6 d7f7 g6h6 f8h8,2463,85,57,78,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/cLRhjAzn#73,
pKMl1,8/R4pkp/6p1/4P1K1/7P/6P1/p7/4r3 w - - 1 30,a7a2 e1e4 g3g4 h7h6,2070,73,93,5662,endgame mate mateIn2 rookEndgame short,https://lichess.org/lG1MNv86#59,
pKY5X,5rk1/pp4pp/2p1N3/1PPp4/P5pq/B1N1P3/6Pb/R2Q3K w - - 1 21,e6f8 h2f4 h1g1 f4e3 g1f1 h4f2,2197,91,83,115,discoveredAttack kingsideAttack long mate mateIn3 middlegame,https://lichess.org/4ovGwq31#41,
pKxZX,r3k2r/p3bppp/1q1p4/1P1P1P2/RPp1P3/2N4P/2P5/2BQK2R w Kkq - 1 21,a4a6 e7h4 e1d2 b6d4 d2e2 d4f2,2050,76,96,4109,exposedKing long mate mateIn3 middlegame,https://lichess.org/bAhcBrjw#41,
pLAtB,6k1/1p4pp/P1p5/3p4/P2P1P2/4P3/4QKrP/R6q w - - 5 32,f2f3 g2g1 e2g2 h1g2,2067,110,82,54,discoveredAttack endgame mate mateIn2 short,https://lichess.org/Z88ZRsfk#63,
pLkA2,5rk1/pp4r1/2P5/2P1Q3/4p3/4Pppq/P4P1P/R1B3RK w - - 0 32,f2g3 h3h2 h1h2 g7h7 e5h5 h7h5,2258,75,92,3809,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/uDm72KfS#63,
pLrqP,7k/5R2/p2p2Q1/6Pp/4P3/P1p1q2P/2P5/2K5 w - - 3 34,c1b1 e3b6 b1c1 b6g1 f7f1 g1f1,2068,74,94,8215,endgame long mate mateIn3,https://lichess.org/xaHXJ85R#67,
pNFL3,1k5r/pppqP3/8/8/4P1n1/1PP2Npr/PBN1Q1P1/4R1RK w - - 0 30,g2h3 g4f2 e2f2 d7h3 f2h2 h3h2 f3h2 h8h2,2476,92,89,790,discoveredAttack exposedKing kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/b8MexlVc#59,
pNoai,5Q2/p1kr4/2p3pp/5b2/2qp4/2N1R3/PP1K1PPP/R1B5 w - - 0 28,f8h6 d4c3 d2e1 d7d1 e1d1 c4f1 e3e1 c3c2 d1d2 f1d3,2355,110,54,65,advancedPawn attraction doubleCheck exposedKing mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/A1uivhe0#55,
pNwqz,4r2k/p1p3pp/1p2B3/8/1P6/2P1QP2/P4P1P/1q1KR3 w - - 1 30,e3c1 e8d8 e6d7 d8d7 d1e2 b1d3,2008,79,82,59,endgame exposedKing long mate mateIn3,https://lichess.org/G3MPZtoJ#59,
pP0N1,7r/3B1pk1/p4b1p/q1rb4/1p3B1P/1P6/P1PQ1PP1/1K1R2R1 w - - 1 23,f4e3 a5a2 b1a2 c5a5 d7a4 a5a4 a2b1 a4a1,2046,74,95,9814,attraction mate mateIn4 middlegame pin queensideAttack sacrifice veryLong,https://lichess.org/n0PSuoNS#45,
pPTVT,6r1/p4p1k/3Qb2p/3P4/4pprq/1P2P1N1/P4P1P/5RRK w - - 0 31,d5e6 h4h2 h1h2 g4h4 h2g2 f4f3,2013,74,93,2031,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/HuHRqaVb#61,
pPh0I,2k3r1/ppp2p2/2nrpQ1p/8/1P6/P1NP2pq/2P1BP1N/R4RK1 w - - 0 19,f2g3 h3g3 g1h1 g3g2,2071,104,71,68,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/1P1UqXhg#37,Scandinavian_Defense Scandinavian_Defense_Main_Line
pPmh3,5rk1/5pB1/1qpp1n2/5P2/1P2P1PQ/2bP4/r1K3P1/1R4NR w - - 1 25,c2c3 f6e4 c3b3 b6b4 b3b4 f8b8 b4c4 a2a4 b1b4 a4b4,2420,91,90,2206,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/I10yQGy5#49,
pRAw6,6rk/2PQ4/1P3p1q/4p3/4P3/5r2/3R2pP/3R2K1 w - - 0 42,d7f7 h6e3 d2f2 e3f2,2108,82,88,886,endgame mate mateIn2 short,https://lichess.org/jqwXsn5I#83,
pRSj7,5r2/1p4k1/3pr3/1P3qp1/3Rn3/5BP1/3QP1KP/7R w - - 13 41,f3e4 f5f2 g2h3 e6h6 h3g4 h6h4 g3h4 f2h4,2178,144,71,16,mate mateIn4 middlegame sacrifice veryLong xRayAttack,https://lichess.org/zsauvRMM#81,
pRUYM,8/8/RP6/p6k/5p2/6pK/6P1/r7 w - - 2 48,a6a5 a1a5 b6b7 a5a1 b7b8q a1h1,2021,95,100,25,endgame hangingPiece long mate mateIn3 quietMove rookEndgame,https://lichess.org/NTvAwLpl#95,
pRaCx,4q1k1/7p/8/1pNb1pp1/1P1b4/Q3NKP1/6BP/8 w - - 2 36,e3d5 e8h5 g3g4 h5g4,2262,84,98,63,endgame mate mateIn2 short,https://lichess.org/5fAYyEPy#71,
pRcwa,r6k/4Npp1/1p1Q2pq/3P4/1P2P3/5P2/P3KP2/5R2 w - - 1 28,d6b6 a8a2 e2d3 h6d2 d3c4 a2c2 c4b3 d2d3 b3a4 c2a2,2339,74,92,5188,endgame fork mate mateIn5 veryLong,https://lichess.org/zxcVNFE6#55,
pRqi2,2r2k2/1Q4p1/5qp1/1P1B4/1P1p4/3P3b/P3P3/1K5R w - - 6 32,h1h3 f6f1 b1b2 f1c1 b2b3 c8c3 b3a4 c1a3,2247,76,95,7486,endgame mate mateIn4 veryLong,https://lichess.org/EMDbiJpu#63,
pRqz4,r6r/6k1/2Q3p1/p1P2p2/P3pP2/1pNnq1N1/1P4PP/2R2R1K w - - 1 33,c1d1 h8h2 h1h2 a8h8 g3h5 h8h5,2073,74,93,4919,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/Z0zBaVFW#65,
pS4QX,5r1k/ppp1Q1pp/8/8/4n2K/1N2Br2/Pq5P/R6R w - - 4 25,e7e4 g7g5 e3g5 b2f2 h4h5 f3h3 h5g4 h7h5 g4h3 f8f3 e4f3 f2f3 h3h4 f3g4,2727,94,93,992,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/5HMCZX4P#49,
pSEBs,4r1k1/ppp3pp/2nb1p2/P2p4/1P1P3n/2PB1PNq/5P1P/R1BQ2K1 w - - 1 17,d3f1 e8e1 d1e1 h4f3 g1h1 h3h2,2021,83,82,40,deflection fork long mate mateIn3 middlegame pin sacrifice,https://lichess.org/xbbJ6aDi#33,French_Defense French_Defense_Exchange_Variation
pSG3l,2k5/1pp2p2/1p5p/4p3/P3P3/1P2KPq1/2P3r1/R2Q3R w - - 2 27,h1g1 g3f2 e3d3 f2d4,2095,79,74,125,endgame mate mateIn2 short,https://lichess.org/6XQmZ513#53,
pSGC0,1k4r1/ppp1p2p/4Qp2/2q5/4R3/2NP1nr1/PPP2P2/4RK2 w - - 2 23,f2g3 c5g1 f1e2 g1e1 e2f3 g8g3 f3f4 e1f2,2135,74,96,1179,exposedKing mate mateIn4 middlegame skewer veryLong,https://lichess.org/2ptPq6Pd#45,
pSvPy,1nb1r3/p4kpp/1p1Q4/2p5/5B2/1N4P1/PPP1qP1P/RN3RK1 w - - 0 16,d6b8 e2f1 g1f1 c8h3 f1g1 e8e1,2181,75,93,3252,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/cPj5jMAQ#31,Hungarian_Opening Hungarian_Opening_Other_variations
pTGLi,5rk1/4rppp/1p1p4/p2n3q/2BB1Q1N/1PN5/P4PPP/6K1 w - - 4 23,c3d5 e7e1 c4f1 e1f1 g1f1 h5d1,2010,81,87,252,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/2KJ5czro#45,
pTYJ0,5kr1/p2b1p2/1p2p3/1P2Q3/P2p3q/5P1n/2P3P1/1R1R1BK1 w - - 0 38,g1h2 h3g5 h2g1 g5f3,2155,74,95,3329,discoveredAttack mate mateIn2 middlegame pin short,https://lichess.org/tR7aX8op#75,
pTo0v,5r1k/2Q3pp/2p5/6rq/4b3/1NP3P1/P4P1P/R4RK1 w - - 3 24,b3d4 h5h2 g1h2 g5h5 h2g1 h5h1,2013,78,91,2139,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/nrJqYa77#47,
pTqOu,3k3q/p3Rp2/1p6/3p4/3P2r1/3Q1N2/PPPR1KP1/7r w - - 2 31,d2e2 g4g2 f2g2 h8h3 g2f2 h1f1 f2e3 h3h6 f3g5 h6g5,2501,82,92,1576,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/MB9nUMU8#61,
pUOWh,r6k/1b2Q1p1/1q1Np1Pp/2npP3/3N4/r7/1PP4P/1K1R3R w - - 1 28,c2c3 a3a1 b1c2 b6b2 c2b2 a8a2,2177,74,93,7085,attraction long mate mateIn3 middlegame queensideAttack sacrifice,https://lichess.org/JhfB7M7m#55,
pUQ0c,8/2Q3pk/Pp4r1/p4p2/P4P2/4q1p1/5R1P/5RK1 w - - 0 39,h2g3 e3g3 g1h1 g6h6 f2h2 h6h2,2010,76,91,1989,endgame exposedKing long mate mateIn3,https://lichess.org/4UTJWNmP#77,
pUQbw,2kr3r/pppq1ppp/4bn2/4p3/1b2P3/4BQ1P/PP2BPP1/RN2K1NR w KQ - 0 12,e1f1 d7d1 e2d1 e6c4 f3e2 d8d1,2238,74,94,6293,long mate mateIn3 middlegame pin sacrifice,https://lichess.org/lmnczHI9#23,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation
pUhnV,1r4k1/pb3p2/1p4p1/2p4p/2Ppr2P/4B1P1/PP2QP2/RN2R1Kq w - - 2 27,g1h1 e4h4 h1g1 h4h1,2020,76,89,2280,doubleCheck kingsideAttack mate mateIn2 middlegame short,https://lichess.org/9CfO1T0W#53,
pUr6Y,Q7/1P4pk/3p4/2p1p2p/2P1P1KP/4bNP1/8/5q2 w - - 0 34,g4f5 f1h3 g3g4 h3g4,2245,74,93,6161,endgame mate mateIn2 short,https://lichess.org/8DwzMcXo#67,
pUuQ6,4r3/ppp3kp/5q2/3P4/3b4/2NP3b/PP1BQ1PP/R6K w - - 9 21,e2e8 h3g2 h1g2 f6f2 g2h3 f2f3 h3h4 d4f2 h4g5 h7h6,2332,75,90,3531,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/VPpHcLXv#41,
pV1v5,3r2k1/3r2pp/pQ2R3/1p6/1q3Bn1/2N5/PPP2PPP/R5K1 w - - 1 23,f4e3 d7d1 a1d1 d8d1 c3d1 b4e1,2035,80,86,501,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/LSfUdYx8#45,
pVNkl,6k1/1b2Br1p/p2PQ3/1p6/3b4/4N3/P4qPP/3R3K w - - 1 33,d1f1 b7g2 e3g2 f2f1,2035,78,87,492,deflection fork mate mateIn2 middlegame short,https://lichess.org/o78hAZtL#65,
pW65x,3q1rk1/2p2pp1/3p1b1p/p7/2nBBQbP/P1P2N2/1rP2PP1/2KR3R w - - 0 21,d4f6 b2b1 c1b1 d8b8 e4b7 b8b7 b1a1 b7b2,2043,77,87,286,attraction mate mateIn4 middlegame queensideAttack sacrifice veryLong,https://lichess.org/PTCwUAJz#41,
pXSbr,r5k1/8/4N2Q/3p2p1/3Pp1q1/p1P1B1b1/R2R4/5r1K w - - 1 44,e3g1 g4f3 d2g2 f1g1 h1g1 f3d1,2089,77,94,5963,attraction exposedKing long mate mateIn3 middlegame pin sacrifice,https://lichess.org/n5SElp5S#87,
pYDZW,6k1/3P1p2/R7/Pp1b2p1/1P4P1/Kr1n4/3R3P/8 w - - 0 48,a3a2 b3c3 a2a1 c3c1,2336,75,92,249,discoveredAttack endgame mate mateIn2 short,https://lichess.org/oWxPRxgK#95,
pZ5mA,3r1rk1/pp3ppp/2p1p3/2b1P3/1P5q/P1n2Q2/5PPP/1RBB1RK1 w - - 0 16,f3c3 h4f2 f1f2 d8d1 c3e1 d1e1,2039,81,92,136324,deflection kingsideAttack long mate mateIn3 middlegame pin sacrifice,https://lichess.org/0vW2VTWQ#31,Alekhine_Defense Alekhine_Defense_Modern_Variation
pZP4c,2r1k2B/3bpp1p/pq1p2p1/8/5P2/2Q2N1P/P5P1/RN2K2R w KQ - 1 21,c3b2 b6e3 e1f1 c8c1 b2c1 d7b5 c1c4 b5c4,2442,99,90,1496,exposedKing mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/UDrCMbS0#41,
paGrR,2k5/pppb4/7p/6pK/Pr4P1/8/4Bn1P/R5R1 w - - 2 32,g1f1 b4b6 f1f2 d7e8 f2f7 e8f7,2227,105,91,35,endgame long mate mateIn3 quietMove sacrifice,https://lichess.org/Oizr9TiU#63,
